,last_scraped,host_name,host_since,host_location,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
400,18/09/2024,Bernard,16/02/2015,"Boston, MA",within an hour,t,t,t,Entire guest suite,Entire home/apt,1 bath,t,18/09/2024,14/08/2017,26/04/2024,STR-409168,f,12040113.0,27842033,1,0.97,7.0,12.0,4.0,1.2,2.0,1.0,$213.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,0,0,21,2,0.0,4.77,4.89,4.86,4.94,4.59,2.0,0.0,0,2.36
401,18/09/2024,Katerina,26/10/2012,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,18/04/2016,18/04/2017,STR-480955,f,12067685.0,3981669,1,0.9,1.0,1.0,4.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,7,0,0.0,4.29,4.57,4.8,4.9,4.57,1.0,0.0,0,0.07
402,18/09/2024,Marie,30/05/2014,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,22/05/2016,15/08/2024,STR-480955,f,12103501.0,16186589,1,0.95,27.0,30.0,1.0,1.0,1.0,1.0,$41.00,30.0,365,30.0,30.0,365,365.0,30.0,365.0,0,0,18,4,0.0,4.67,5.0,4.5,5.0,4.33,5.0,0.8,0,0.18
403,18/09/2024,Joanne,16/06/2014,"Boston, MA",within a few hours,f,t,t,Private room in home,Private room,1 shared bath,t,18/09/2024,14/10/2018,28/10/2018,STR-480955,f,12170576.0,16853932,1,0.9,1.0,8.0,2.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,29,89,3,0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0,0.04
404,18/09/2024,Marie,30/05/2014,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,13/05/2016,30/04/2024,STR-480955,f,12175961.0,16186589,1,0.95,27.0,30.0,1.0,1.0,1.0,1.0,$45.00,30.0,365,30.0,30.0,365,365.0,30.0,365.0,13,73,12,1,0.0,4.5,4.5,4.42,4.83,4.17,5.0,0.8,0,0.12
405,18/09/2024,Josh,09/12/2010,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,11/07/2016,19/08/2024,STR-480955,f,12191871.0,314576,1,1.0,1.0,5.0,5.0,1.0,2.0,3.0,$185.00,2.0,99,1.0,4.0,1125,1125.0,3.4,1125.0,9,53,21,30,1.0,4.69,4.76,4.68,4.86,4.74,1.0,0.0,0,2.73
406,18/09/2024,Michael,03/04/2016,"Boston, MA",within an hour,f,t,f,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,11/07/2016,19/08/2024,STR-409365,f,12205324.0,65632036,1,0.9,1.0,1.0,3.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,0,0,0.0,4.69,4.76,4.68,4.86,4.74,1.0,0.0,0,0.39
407,18/09/2024,Christopher,09/07/2014,"Boston, MA",within an hour,f,t,f,Private room in rental unit,Private room,1 bath,t,18/09/2024,11/07/2016,19/08/2024,STR-409365,f,12232615.0,17893434,1,0.9,1.0,1.0,2.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,0,0,0.0,4.69,4.76,4.68,4.86,4.74,0.0,1.0,0,0.39
408,18/09/2024,Saudiyah,05/04/2016,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,17/04/2016,17/02/2019,STR-409365,f,12253499.0,65973859,1,0.9,1.0,1.0,1.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,40,0,0.0,4.65,4.8,4.88,4.75,4.78,1.0,0.0,0,0.39
409,18/09/2024,Matthew,24/05/2015,"Boston, MA",within an hour,f,t,f,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,17/04/2016,17/02/2019,STR-409365,f,12264926.0,34078385,1,0.9,1.0,1.0,2.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,0,0,0.0,4.65,4.8,4.88,4.75,4.78,1.0,0.0,0,3.94
410,18/09/2024,Richard,06/04/2016,"Boston, MA",within an hour,f,t,f,Entire condo,Entire home/apt,1 bath,t,18/09/2024,15/04/2016,02/09/2024,STR-409365,t,12269155.0,66084480,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,$120.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,0,44,21,5,1.0,4.85,4.93,4.89,4.96,4.94,1.0,0.0,0,3.94
411,18/09/2024,Marie,03/05/2015,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,02/05/2016,01/09/2024,STR-454027,f,12287958.0,32532791,1,0.76,8.0,18.0,2.0,1.0,0.0,0.0,$275.00,3.0,90,2.0,3.0,90,90.0,3.0,90.0,7,14,73,6,1.0,4.96,4.99,4.97,4.95,4.97,3.0,3.0,0,0.72
412,18/09/2024,Jana,09/04/2016,"Boston, MA",within a few hours,f,t,f,Private room in rental unit,Private room,2 baths,t,18/09/2024,29/05/2016,14/08/2016,STR-383892,f,12320063.0,66462220,1,0.9,1.0,2.0,1.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,3,0,0.0,4.67,4.67,4.33,5.0,5.0,0.0,1.0,0,0.03
413,18/09/2024,Bo,07/07/2013,"Boston, MA",within an hour,t,t,t,Private room in home,Private room,1 shared bath,t,18/09/2024,13/08/2016,01/07/2024,STR-383892,f,12336281.0,7324551,1,0.86,4.0,4.0,1.0,1.0,1.0,1.0,$38.00,60.0,400,60.0,60.0,400,400.0,60.0,400.0,0,0,19,2,0.0,4.63,4.79,4.37,5.0,4.68,0.0,4.0,0,0.19
414,18/09/2024,Huggy,21/07/2014,"Boston, MA",within an hour,f,t,t,Private room in home,Private room,1 shared bath,t,18/09/2024,23/05/2016,19/10/2017,STR-383892,f,12343708.0,18517776,1,1.0,31.0,34.0,1.0,1.0,2.0,1.0,$39.00,14.2,999,13.3,91.0,999,999.0,15.0,999.0,30,90,9,0,0.0,4.89,4.89,4.56,5.0,4.8,0.0,0.8,0,0.09
415,18/09/2024,Mechaal,14/12/2013,"Watertown, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,14/03/2018,14/12/2023,STR-383892,t,12344142.0,10619687,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,$121.00,14.2,365,13.3,91.0,365,365.0,15.0,365.0,9,9,122,1,0.0,4.83,4.93,4.76,4.93,4.86,1.0,0.0,0,1.54
416,18/09/2024,Alex,15/07/2014,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,21/04/2016,13/11/2019,STR-383892,f,12351909.0,18150109,1,0.94,5.0,5.0,4.0,1.0,0.0,2.0,$128.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,18,21,0,0.0,4.76,4.92,4.8,4.97,4.65,5.0,0.0,0,1.86
417,18/09/2024,Jurek,24/09/2014,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,03/07/2016,31/08/2018,STR-383892,f,12372052.0,21745230,1,0.97,19.0,25.0,4.0,1.0,2.0,1.0,$165.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,0,0,63,0,0.0,4.71,4.94,4.97,4.97,4.45,2.0,0.8,0,0.63
418,18/09/2024,Matt,05/10/2015,"Redondo Beach, CA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,01/05/2016,22/07/2016,STR-383892,f,12382239.0,45824588,1,0.9,1.0,5.0,4.0,1.2,2.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,6,0,0.0,4.83,4.83,4.83,4.67,4.83,1.0,0.0,0,0.06
419,18/09/2024,Todd,30/01/2015,"Boston, MA",within an hour,t,t,t,Private room in home,Private room,1 shared bath,t,18/09/2024,16/05/2016,20/08/2024,STR-383892,f,12409042.0,26956083,1,0.97,12.0,50.0,2.0,1.0,1.0,1.0,$81.00,3.0,90,1.0,3.0,90,90.0,3.0,90.0,2,41,21,32,1.0,4.81,4.88,4.9,4.9,4.65,1.0,7.0,0,3.22
420,18/09/2024,Douglas,05/04/2016,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,18/09/2024,23/04/2016,11/06/2016,STR-397962,f,12489916.0,65907845,1,0.9,1.0,1.0,4.0,1.2,2.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,10,0,0.0,4.9,4.9,4.3,5.0,5.0,1.0,0.0,0,0.1
421,18/09/2024,Yuki,17/04/2016,"Boston, MA",within a day,t,t,t,Private room in home,Private room,1.5 shared baths,t,18/09/2024,11/06/2016,07/05/2023,STR-397962,f,12492474.0,67637928,1,1.0,5.0,6.0,1.0,1.5,1.0,1.0,$32.00,30.0,1125,30.0,30.0,1125,1125.0,30.0,1125.0,0,0,16,0,0.0,5.0,5.0,4.94,5.0,4.94,0.0,5.0,0,0.16
422,18/09/2024,Ashley,22/01/2014,"Terre Haute, IN",within a day,f,t,t,Private room in rental unit,Private room,1 bath,t,18/09/2024,11/06/2016,07/05/2023,STR-397962,f,12496332.0,11556349,1,0.9,1.0,4.0,2.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,0,0,0.0,5.0,5.0,4.94,5.0,4.94,0.0,1.0,0,0.11
423,18/09/2024,Tyler,21/04/2016,"Dracut, MA",within a day,f,t,f,Private room in home,Private room,1 bath,t,18/09/2024,20/05/2016,26/07/2016,STR-397962,f,12581300.0,68232240,1,0.9,1.0,1.0,2.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,11,0,0.0,4.91,5.0,4.91,5.0,4.45,0.0,1.0,0,0.11
424,18/09/2024,David,22/04/2016,"Cambridge, MA",within a day,f,t,t,Entire condo,Entire home/apt,1 bath,t,18/09/2024,17/08/2016,27/08/2016,STR-397962,t,12599820.0,68369590,1,0.9,1.0,1.0,2.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,2,0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0,0.02
425,18/09/2024,Kristen,23/04/2016,"Boston, MA",a few days or more,f,t,t,Entire home,Entire home/apt,3 baths,t,18/09/2024,06/07/2016,28/10/2023,STR-397962,f,12618291.0,68502098,1,1.0,1.0,1.0,6.0,1.1,1.2,1.3,$208.50,30.0,1125,30.0,30.0,1125,1125.0,30.0,1125.0,23,83,12,1,0.0,5.0,4.92,5.0,5.0,4.83,1.0,0.0,0,0.12
426,18/09/2024,Giannoula,18/10/2015,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,25/06/2017,03/09/2024,STR-546276,f,12672097.0,46846483,1,0.98,1.0,2.0,4.0,1.0,2.0,2.0,$382.00,2.0,90,2.0,2.0,90,90.0,2.0,90.0,7,22,21,30,2.0,4.87,4.91,4.8,4.88,4.96,1.0,0.0,0,3.21
427,18/09/2024,Ilan,29/07/2015,"Massachusetts, United States",a few days or more,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,17/07/2016,06/08/2017,STR-415845,f,12756776.0,39932301,1,0.9,1.0,3.0,2.8,1.0,3.0,1.3,$200.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,30,90,17,0,0.0,4.29,4.29,4.47,4.73,4.27,1.0,0.0,0,0.17
428,18/09/2024,Mitchel,26/10/2013,"Honolulu, HI",a few days or more,f,t,t,Private room in home,Private room,1 bath,t,18/09/2024,28/06/2016,25/08/2017,STR-415845,f,12834650.0,9640446,1,0.9,2.0,9.0,1.0,1.2,1.2,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,11,0,0.0,4.18,4.36,4.8,4.9,4.73,0.0,1.0,0,0.11
429,18/09/2024,Furnished Quarters,14/10/2014,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,16/09/2016,14/10/2023,STR-415845,t,12899321.0,22541573,1,1.0,28.3,42.2,3.0,1.0,1.0,1.0,$235.00,32.0,270,32.0,32.0,270,270.0,32.0,270.0,7,67,4,1,0.0,5.0,5.0,5.0,5.0,4.5,45.0,0.0,0,0.04
430,18/09/2024,Althea,17/02/2015,"Boston, MA",within an hour,t,t,t,Private room in home,Private room,1.5 shared baths,t,18/09/2024,23/05/2016,17/02/2020,STR-415845,f,12901078.0,27871799,1,0.89,6.0,7.0,2.0,1.5,1.0,1.0,$100.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,0,16,42,0,0.0,4.64,4.68,4.78,4.78,4.6,0.0,6.0,0,0.41
431,18/09/2024,Sandy,25/07/2014,"Massachusetts, United States",within an hour,f,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,15/05/2016,02/12/2016,STR-523050,f,12949270.0,18896448,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,$99.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,12,0,0.0,4.83,4.92,4.92,5.0,4.9,0.0,2.0,0,0.12
432,18/09/2024,Furnished Quarters,14/10/2014,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,18/09/2024,15/05/2017,13/03/2023,STR-383106,t,12949309.0,22541573,1,1.0,28.3,42.2,5.0,1.1,2.0,2.0,$345.00,32.0,270,32.0,32.0,1125,1125.0,32.0,1125.0,17,77,2,0,0.0,5.0,5.0,5.0,5.0,5.0,45.0,0.0,0,0.02
433,18/09/2024,Huggy,21/07/2014,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,30/06/2016,18/02/2018,STR-383106,f,12950332.0,18517776,1,1.0,31.0,34.0,1.0,1.0,2.0,1.0,$39.00,14.2,999,13.3,91.0,999,999.0,15.0,999.0,30,90,9,0,0.0,4.78,4.78,4.67,5.0,4.44,0.0,0.8,0,0.09
434,18/09/2024,Jurek,24/09/2014,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,27/06/2016,15/09/2024,STR-383106,t,13032590.0,21745230,1,0.97,19.0,25.0,6.0,1.0,3.0,3.0,$199.00,1.0,1125,1.0,1.0,1125,1125.0,1.0,1125.0,0,31,21,7,0.3,4.88,4.91,4.94,4.94,4.74,2.0,0.8,0,5.61
435,18/09/2024,Chris,15/05/2016,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,09/06/2016,27/10/2017,STR-391798,f,13044229.0,72163500,1,0.9,1.0,1.0,2.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,18,0,0.0,4.78,4.83,4.83,5.0,4.61,1.0,0.0,0,0.18
436,18/09/2024,Xholion,05/08/2014,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,07/10/2016,08/05/2024,STR-391798,f,13046581.0,19488432,1,1.0,1.0,3.0,6.0,1.0,3.0,3.0,$155.00,3.0,365,2.0,3.0,1125,1125.0,3.0,1125.0,6,50,21,5,0.0,4.75,4.8,4.91,4.89,4.49,1.0,0.0,0,2.57
437,18/09/2024,Michael,19/09/2015,"Westerly, RI",within an hour,f,t,t,Private room in rental unit,Private room,1 bath,t,18/09/2024,20/06/2016,01/09/2016,STR-388417,f,13062783.0,44620221,1,0.9,1.0,1.0,1.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,4,0,0.0,4.25,4.8,4.8,4.9,4.5,0.0,1.0,0,0.04
438,18/09/2024,Jurek,24/09/2014,"Boston, MA",within an hour,t,t,t,Private room in rental unit,Private room,1 bath,t,18/09/2024,06/07/2016,24/11/2023,STR-388417,f,13063952.0,21745230,1,0.97,19.0,25.0,2.0,1.0,1.0,1.0,$70.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,0,0,29,1,0.0,4.86,4.79,4.93,4.97,4.69,2.0,0.8,0,0.29
439,18/09/2024,Firlian,13/04/2016,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1.5 shared baths,t,18/09/2024,21/05/2016,01/06/2024,STR-388417,t,13077603.0,67103816,1,1.0,11.0,11.0,1.0,1.5,1.0,1.0,$45.00,30.0,365,30.0,30.0,365,365.0,30.0,365.0,5,26,30,2,0.0,4.9,4.93,4.8,5.0,4.43,1.0,0.8,0,0.3
440,18/09/2024,Anna,11/02/2015,"Boston, MA",within a few hours,f,t,f,Private room in rental unit,Private room,Half-bath,t,18/09/2024,14/06/2016,14/06/2016,STR-388417,f,13082258.0,27569517,1,0.9,1.0,1.0,1.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,1,0,0.0,4.8,5.0,4.8,5.0,5.0,0.0,1.0,0,0.01
441,18/09/2024,Yining,02/11/2015,"New York, United States",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,03/07/2016,27/08/2016,STR-388417,f,13083058.0,48018479,1,0.9,1.0,1.0,2.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,12,0,0.0,5.0,5.0,5.0,4.92,5.0,1.0,0.0,0,0.12
442,18/09/2024,Tim,17/01/2016,"Boston, MA",within an hour,t,t,t,Entire townhouse,Entire home/apt,3.5 baths,t,18/09/2024,14/05/2018,03/09/2024,STR-388417,f,13091712.0,54995023,1,1.0,2.0,2.0,2.8,1.2,1.2,1.0,$213.00,2.0,28,2.0,3.0,28,28.0,2.4,28.0,0,0,71,12,0.3,4.96,4.96,4.97,4.97,4.94,1.0,0.0,0,0.92
443,18/09/2024,Bo,07/07/2013,"Boston, MA",within an hour,t,t,t,Private room in home,Private room,1 shared bath,t,18/09/2024,31/07/2016,28/07/2024,STR-476125,f,13166405.0,7324551,1,0.86,4.0,4.0,1.0,1.0,1.0,1.0,$44.00,30.0,400,30.0,30.0,400,400.0,30.0,400.0,0,5,10,2,0.0,4.9,5.0,4.5,5.0,4.7,0.0,4.0,0,0.1
444,18/09/2024,Michelle,16/09/2009,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,29/05/2016,18/05/2023,STR-476125,f,13173203.0,38997,1,1.0,22.0,29.0,2.0,1.0,1.0,1.0,$126.00,32.0,1125,32.0,32.0,1125,1125.0,32.0,1125.0,0,42,40,0,0.0,4.8,4.53,4.35,4.9,4.95,13.0,0.0,0,0.4
445,18/09/2024,Michelle,16/09/2009,"Boston, MA",within a few hours,f,t,t,Entire condo,Entire home/apt,1 bath,t,18/09/2024,18/03/2020,28/07/2024,STR-476125,f,13173362.0,38997,1,1.0,22.0,29.0,2.0,1.0,1.0,1.0,$120.00,32.0,1125,32.0,32.0,1125,1125.0,32.0,1125.0,20,63,4,1,0.0,5.0,5.0,4.75,5.0,5.0,13.0,0.0,0,0.07
446,18/09/2024,Michelle,16/09/2009,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,11/07/2016,14/03/2020,STR-476125,f,13188501.0,38997,1,1.0,22.0,29.0,2.0,1.0,0.0,1.0,$130.00,32.0,1125,32.0,32.0,1125,1125.0,32.0,1125.0,0,42,15,0,0.0,4.27,4.67,4.53,4.9,4.93,13.0,0.0,0,0.15
447,18/09/2024,Zong,14/10/2015,"Boston, MA",within a few hours,f,t,f,Private room in rental unit,Private room,2 baths,t,18/09/2024,11/07/2016,14/03/2020,STR-476125,t,13189819.0,46580723,1,1.0,4.0,7.0,2.0,1.1,1.0,1.0,$111.00,14.2,365,13.3,91.0,365,365.0,15.0,365.0,30,90,0,0,0.0,4.27,4.67,4.53,4.9,4.93,0.0,3.0,0,0.07
448,18/09/2024,Huggy,21/07/2014,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,10/06/2016,20/06/2018,STR-476125,f,13239143.0,18517776,1,1.0,31.0,34.0,1.0,1.0,2.0,1.0,$35.00,14.2,999,13.3,91.0,999,999.0,15.0,999.0,30,90,7,0,0.0,5.0,4.86,5.0,5.0,4.86,0.0,0.8,0,0.07
449,18/09/2024,Huggy,21/07/2014,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,2 shared baths,t,18/09/2024,10/06/2016,20/06/2018,STR-476125,f,13239882.0,18517776,1,1.0,31.0,34.0,1.0,1.1,2.0,1.0,$39.00,14.2,999,13.3,91.0,999,999.0,15.0,999.0,30,90,0,0,0.0,5.0,4.86,5.0,5.0,4.86,0.0,0.8,0,0.03
450,18/09/2024,Huggy,21/07/2014,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,30/06/2016,29/06/2017,STR-476125,f,13242393.0,18517776,1,1.0,31.0,34.0,1.0,1.0,1.0,1.0,$39.00,14.2,999,13.3,91.0,999,999.0,15.0,999.0,30,90,3,0,0.0,5.0,5.0,5.0,5.0,4.33,0.0,0.8,0,0.03
451,18/09/2024,Vincent,24/06/2011,"Cambridge, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,16/07/2016,28/08/2019,STR-476125,f,13249829.0,741190,1,0.9,1.0,2.0,4.0,1.2,2.0,1.0,$213.00,60.0,120,60.0,60.0,120,120.0,60.0,120.0,0,0,7,0,0.0,5.0,5.0,4.71,5.0,5.0,1.0,0.0,0,0.07
452,18/09/2024,Huggy,21/07/2014,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,30/05/2016,29/10/2017,STR-476125,f,13249923.0,18517776,1,1.0,31.0,34.0,1.0,1.0,2.0,1.0,$39.00,14.2,999,13.3,91.0,999,999.0,15.0,999.0,30,90,3,0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.8,0,0.03
453,18/09/2024,Firlian,13/04/2016,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1.5 baths,t,18/09/2024,06/06/2016,26/08/2024,STR-476125,f,13258244.0,67103816,1,1.0,11.0,11.0,1.0,1.5,1.0,1.0,$37.00,30.0,180,30.0,30.0,180,180.0,30.0,180.0,27,84,22,3,1.0,4.95,4.91,4.95,5.0,4.73,1.0,0.8,0,0.22
454,18/09/2024,Huggy,21/07/2014,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,2 shared baths,t,18/09/2024,08/08/2016,24/01/2017,STR-476125,f,13298137.0,18517776,1,1.0,31.0,34.0,1.0,1.1,2.0,1.0,$37.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,30,90,2,0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.8,0,0.02
455,18/09/2024,Ryan,08/07/2014,"Boston, MA",within an hour,f,t,t,Entire condo,Entire home/apt,1 bath,t,18/09/2024,08/08/2016,24/01/2017,STR-476125,f,13333623.0,17842524,1,0.9,1.0,1.0,3.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,0,0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0,0.03
456,18/09/2024,Josh,18/09/2011,"Boston, MA",within an hour,f,t,t,Entire home,Entire home/apt,2 baths,t,18/09/2024,03/08/2017,27/07/2019,STR-476125,f,13334098.0,1176152,1,0.9,1.0,1.0,5.0,1.2,3.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,3,0,0.0,4.67,5.0,5.0,5.0,5.0,1.0,0.0,0,0.03
457,18/09/2024,Kathe,05/06/2016,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,25/07/2016,31/07/2024,STR-476125,f,13378923.0,75997654,1,1.0,3.0,4.0,2.0,1.0,0.0,1.0,$105.00,29.0,360,29.0,29.0,1125,1125.0,29.0,1125.0,0,17,21,4,0.0,4.95,4.95,4.99,4.98,4.97,3.0,0.0,0,1.77
458,18/09/2024,Kathe,05/06/2016,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,27/06/2016,28/08/2024,STR-476125,f,13378936.0,75997654,1,1.0,3.0,4.0,4.0,1.0,1.0,1.0,$147.00,29.0,365,29.0,29.0,1125,1125.0,29.0,1125.0,0,34,21,3,1.0,4.94,4.97,4.97,4.98,4.96,3.0,0.0,0,1.44
459,18/09/2024,Madison,21/04/2013,"New York, NY",within an hour,f,t,f,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,12/06/2016,30/08/2016,STR-476125,f,13391640.0,6032648,1,0.9,1.0,1.0,2.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,10,0,0.0,4.3,4.7,4.8,4.6,5.0,1.0,0.0,0,0.1
460,18/09/2024,Sandra,06/06/2016,"New York, NY",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,23/07/2016,15/09/2024,STR-476125,f,13393418.0,76181684,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,$150.00,1.0,25,1.0,4.0,1125,1125.0,1.0,1125.0,0,19,21,7,0.3,4.75,4.83,4.86,4.94,4.64,1.0,0.0,0,1.6
461,18/09/2024,Seamus,24/02/2016,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 bath,t,18/09/2024,23/07/2016,15/09/2024,STR-443131,f,13394184.0,60246341,1,0.9,1.0,1.0,1.0,1.2,1.0,1.0,$213.00,14.2,1125,13.3,91.0,1125,1125.0,15.0,1125.0,0,0,0,0,0.0,4.75,4.83,4.86,4.94,4.64,0.0,1.0,0,0.01
462,18/09/2024,Huggy,21/07/2014,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,2 shared baths,t,18/09/2024,28/08/2016,28/08/2016,STR-443131,f,13422887.0,18517776,1,1.0,31.0,34.0,1.0,1.1,2.0,1.0,$35.00,14.2,999,13.3,91.0,999,999.0,15.0,999.0,30,90,1,0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.8,0,0.01
463,18/09/2024,Kathe,05/06/2016,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,15/07/2016,17/06/2024,STR-443131,f,13494185.0,75997654,1,1.0,3.0,4.0,2.0,1.0,1.0,1.0,$121.00,29.0,360,29.0,29.0,1125,1125.0,29.0,1125.0,3,24,21,3,0.0,4.94,4.96,4.98,4.97,4.95,3.0,0.0,0,1.82
